Year,Region,Civilians Wounded
2011,South Asia,2
2011,South Asia,0
2011,South Asia,0
2011,South Asia,1
2011,South Asia,0
2011,South Asia,3
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,13
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,8
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,6
2011,South Asia,22
2011,South Asia,0
2011,South Asia,0
2011,South Asia,1
2011,South Asia,0
2011,South Asia,0
2011,South Asia,59
2011,South Asia,0
2011,South Asia,0
2011,South Asia,
2011,South Asia,0
2011,South Asia,4
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,1
2011,South Asia,
2011,South Asia,0
2011,South Asia,0
2011,South Asia,6
2011,South Asia,0
2011,South Asia,1
2011,South Asia,1
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,29
2011,South Asia,1
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,2
2011,South Asia,0
2011,South Asia,3
2011,South Asia,0
2011,South Asia,0
2011,South Asia,4
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,3
2011,South Asia,102
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,2
2011,South Asia,5
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,3
2011,South Asia,8
2011,South Asia,0
2011,South Asia,2
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,3
2011,South Asia,7
2011,South Asia,1
2011,South Asia,0
2011,South Asia,1
2011,South Asia,0
2011,South Asia,9
2011,South Asia,0
2011,South Asia,15
2011,South Asia,0
2011,South Asia,0
2011,South Asia,1
2011,South Asia,1
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,2
2011,South Asia,2
2011,South Asia,3
2011,South Asia,4
2011,South Asia,1
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,13
2011,South Asia,3
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,7
2011,South Asia,4
2011,South Asia,1
2011,South Asia,0
2011,South Asia,9
2011,South Asia,0
2011,South Asia,2
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,6
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,2
2011,South Asia,0
2011,South Asia,1
2011,South Asia,0
2011,South Asia,0
2011,South Asia,1
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,3
2011,South Asia,0
2011,South Asia,2
2011,South Asia,0
2011,South Asia,7
2011,South Asia,0
2011,South Asia,5
2011,South Asia,6
2011,South Asia,2
2011,South Asia,0
2011,South Asia,0
2011,South Asia,1
2011,South Asia,0
2011,South Asia,3
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,2
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,30
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,5
2011,South Asia,1
2011,South Asia,15
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,1
2011,South Asia,4
2011,South Asia,0
2011,South Asia,0
2011,South Asia,1
2011,South Asia,18
2011,South Asia,0
2011,South Asia,0
2011,South Asia,37
2011,South Asia,19
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,3
2011,South Asia,1
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,10
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,3
2011,South Asia,2
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,12
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,11
2011,South Asia,0
2011,South Asia,3
2011,South Asia,0
2011,South Asia,0
2011,South Asia,1
2011,South Asia,0
2011,South Asia,0
2011,South Asia,1
2011,South Asia,2
2011,South Asia,40
2011,South Asia,2
2011,South Asia,2
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,4
2011,South Asia,0
2011,South Asia,0
2011,South Asia,2
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,4
2011,South Asia,15
2011,South Asia,21
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,38
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,2
2011,South Asia,0
2011,South Asia,3
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,2
2011,South Asia,1
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,8
2011,South Asia,0
2011,South Asia,1
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,1
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,140
2011,South Asia,0
2011,South Asia,1
2011,South Asia,0
2011,South Asia,0
2011,South Asia,20
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,1
2011,South Asia,1
2011,South Asia,3
2011,South Asia,0
2011,South Asia,1
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,3
2011,South Asia,2
2011,South Asia,1
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,1
2011,South Asia,0
2011,South Asia,0
2011,South Asia,2
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,1
2011,South Asia,0
2011,South Asia,0
2011,South Asia,20
2011,South Asia,20
2011,South Asia,6
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,4
2011,South Asia,0
2011,South Asia,2
2011,South Asia,0
2011,South Asia,0
2011,South Asia,4
2011,South Asia,10
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,23
2011,South Asia,2
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,
2011,South Asia,0
2011,South Asia,0
2011,South Asia,1
2011,South Asia,0
2011,South Asia,14
2011,South Asia,0
2011,South Asia,1
2011,South Asia,28
2011,South Asia,0
2011,South Asia,1
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,52
2011,South Asia,1
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,10
2011,South Asia,1
2011,South Asia,2
2011,South Asia,9
2011,South Asia,0
2011,South Asia,1
2011,South Asia,9
2011,South Asia,0
2011,South Asia,0
2011,South Asia,14
2011,South Asia,13
2011,South Asia,0
2011,South Asia,5
2011,South Asia,10
2011,South Asia,4
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,1
2011,South Asia,1
2011,South Asia,0
2011,South Asia,2
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,
2011,South Asia,0
2011,South Asia,0
2011,South Asia,3
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,2
2011,South Asia,1
2011,South Asia,3
2011,South Asia,0
2011,South Asia,1
2011,South Asia,
2011,South Asia,
2011,South Asia,0
2011,South Asia,0
2011,South Asia,2
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,28
2011,South Asia,11
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,2
2011,South Asia,10
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,2
2011,South Asia,0
2011,South Asia,
2011,South Asia,0
2011,South Asia,0
2011,South Asia,5
2011,South Asia,18
2011,South Asia,0
2011,South Asia,0
2011,South Asia,3
2011,South Asia,0
2011,South Asia,40
2011,South Asia,40
2011,South Asia,0
2011,South Asia,1
2011,South Asia,23
2011,South Asia,6
2011,South Asia,0
2011,South Asia,2
2011,South Asia,0
2011,South Asia,3
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,2
2011,South Asia,3
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,
2011,South Asia,5
2011,South Asia,0
2011,South Asia,6
2011,South Asia,0
2011,South Asia,3
2011,South Asia,2
2011,South Asia,10
2011,South Asia,8
2011,South Asia,1
2011,South Asia,1
2011,South Asia,0
2011,South Asia,0
2011,South Asia,9
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,3
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,24
2011,South Asia,100
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,6
2011,South Asia,4
2011,South Asia,4
2011,South Asia,7
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,2
2011,South Asia,8
2011,South Asia,0
2011,South Asia,1
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,30
2011,South Asia,14
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,2
2011,South Asia,3
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,17
2011,South Asia,0
2011,South Asia,0
2011,South Asia,2
2011,South Asia,0
2011,South Asia,2
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,1
2011,South Asia,0
2011,South Asia,1
2011,South Asia,2
2011,South Asia,0
2011,South Asia,0
2011,South Asia,1
2011,South Asia,1
2011,South Asia,0
2011,South Asia,
2011,South Asia,2
2011,South Asia,0
2011,South Asia,
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,5
2011,South Asia,0
2011,South Asia,8
2011,South Asia,0
2011,South Asia,20
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,4
2011,South Asia,9
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,5
2011,South Asia,7
2011,South Asia,100
2011,South Asia,0
2011,South Asia,0
2011,South Asia,23
2011,South Asia,1
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,2
2011,South Asia,44
2011,South Asia,43
2011,South Asia,43
2011,South Asia,4
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,12
2011,South Asia,0
2011,South Asia,3
2011,South Asia,15
2011,South Asia,0
2011,South Asia,1
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,2
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,1
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,9
2011,South Asia,3
2011,South Asia,0
2011,South Asia,0
2011,South Asia,1
2011,South Asia,0
2011,South Asia,4
2011,South Asia,12
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,7
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,2
2011,South Asia,0
2011,South Asia,0
2011,South Asia,4
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,3
2011,South Asia,0
2011,South Asia,0
2011,South Asia,2
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,1
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,1
2011,South Asia,1
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,3
2011,South Asia,5
2011,South Asia,11
2011,South Asia,12
2011,South Asia,12
2011,South Asia,0
2011,South Asia,2
2011,South Asia,0
2011,South Asia,0
2011,South Asia,2
2011,South Asia,2
2011,South Asia,0
2011,South Asia,30
2011,South Asia,1
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,3
2011,South Asia,9
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,8
2011,South Asia,1
2011,South Asia,1
2011,South Asia,2
2011,South Asia,10
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,3
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,9
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,2
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,7
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,1
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,11
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,14
2011,South Asia,0
2011,South Asia,0
2011,South Asia,33
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,4
2011,South Asia,1
2011,South Asia,3
2011,South Asia,3
2011,South Asia,2
2011,South Asia,2
2011,South Asia,6
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,8
2011,South Asia,
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,1
2011,South Asia,5
2011,South Asia,7
2011,South Asia,4
2011,South Asia,3
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,16
2011,South Asia,123
2011,South Asia,0
2011,South Asia,50
2011,South Asia,0
2011,South Asia,4
2011,South Asia,0
2011,South Asia,2
2011,South Asia,2
2011,South Asia,0
2011,South Asia,14
2011,South Asia,0
2011,South Asia,1
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,3
2011,South Asia,4
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,1
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,13
2011,South Asia,14
2011,South Asia,0
2011,South Asia,6
2011,South Asia,2
2011,South Asia,14
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,17
2011,South Asia,0
2011,South Asia,0
2011,South Asia,2
2011,South Asia,0
2011,South Asia,0
2011,South Asia,1
2011,South Asia,
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,25
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,4
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,4
2011,South Asia,20
2011,South Asia,0
2011,South Asia,1
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,1
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,1
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,45
2011,South Asia,0
2011,South Asia,0
2011,South Asia,30
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,5
2011,South Asia,1
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,9
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,3
2011,South Asia,4
2011,South Asia,0
2011,South Asia,94
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,3
2011,South Asia,4
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,1
2011,South Asia,20
2011,South Asia,
2011,South Asia,0
2011,South Asia,3
2011,South Asia,1
2011,South Asia,0
2011,South Asia,0
2011,South Asia,8
2011,South Asia,0
2011,South Asia,0
2011,South Asia,57
2011,South Asia,65
2011,South Asia,0
2011,South Asia,1
2011,South Asia,0
2011,South Asia,15
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,33
2011,South Asia,12
2011,South Asia,0
2011,South Asia,30
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,2
2011,South Asia,0
2011,South Asia,0
2011,South Asia,1
2011,South Asia,2
2011,South Asia,0
2011,South Asia,0
2011,South Asia,4
2011,South Asia,3
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,1
2011,South Asia,3
2011,South Asia,0
2011,South Asia,0
2011,South Asia,11
2011,South Asia,10
2011,South Asia,4
2011,South Asia,1
2011,South Asia,0
2011,South Asia,4
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,5
2011,South Asia,1
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,2
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,6
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,4
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,17
2011,South Asia,0
2011,South Asia,1
2011,South Asia,7
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,1
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,16
2011,South Asia,0
2011,South Asia,2
2011,South Asia,
2011,South Asia,6
2011,South Asia,1
2011,South Asia,1
2011,South Asia,0
2011,South Asia,0
2011,South Asia,1
2011,South Asia,
2011,South Asia,
2011,South Asia,
2011,South Asia,1
2011,South Asia,
2011,South Asia,4
2011,South Asia,0
2011,South Asia,0
2011,South Asia,2
2011,South Asia,0
2011,South Asia,0
2011,South Asia,1
2011,South Asia,0
2011,South Asia,0
2011,South Asia,3
2011,South Asia,4
2011,South Asia,4
2011,South Asia,4
2011,South Asia,0
2011,South Asia,1
2011,South Asia,1
2011,South Asia,3
2011,South Asia,0
2011,South Asia,2
2011,South Asia,0
2011,South Asia,1
2011,South Asia,0
2011,South Asia,1
2011,South Asia,4
2011,South Asia,0
2011,South Asia,0
2011,South Asia,2
2011,South Asia,0
2011,South Asia,1
2011,South Asia,0
2011,South Asia,0
2011,South Asia,3
2011,South Asia,0
2011,South Asia,0
2011,South Asia,3
2011,South Asia,5
2011,South Asia,5
2011,South Asia,0
2011,South Asia,2
2011,South Asia,1
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,3
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,2
2011,South Asia,0
2011,South Asia,2
2011,South Asia,0
2011,South Asia,1
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,3
2011,South Asia,13
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,12
2011,South Asia,1
2011,South Asia,0
2011,South Asia,1
2011,South Asia,
2011,South Asia,1
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,1
2011,South Asia,0
2011,South Asia,
2011,South Asia,1
2011,South Asia,1
2011,South Asia,1
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,4
2011,South Asia,3
2011,South Asia,2
2011,South Asia,0
2011,South Asia,0
2011,South Asia,8
2011,South Asia,0
2011,South Asia,0
2011,South Asia,11
2011,South Asia,11
2011,South Asia,1
2011,South Asia,0
2011,South Asia,18
2011,South Asia,0
2011,South Asia,
2011,South Asia,5
2011,South Asia,0
2011,South Asia,
2011,South Asia,0
2011,South Asia,4
2011,South Asia,1
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,2
2011,South Asia,2
2011,South Asia,2
2011,South Asia,2
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,3
2011,South Asia,5
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,1
2011,South Asia,0
2011,South Asia,0
2011,South Asia,2
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,7
2011,South Asia,25
2011,South Asia,0
2011,South Asia,0
2011,South Asia,1
2011,South Asia,0
2011,South Asia,1
2011,South Asia,5
2011,South Asia,0
2011,South Asia,2
2011,South Asia,6
2011,South Asia,1
2011,South Asia,0
2011,South Asia,0
2011,South Asia,10
2011,South Asia,2
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,3
2011,South Asia,0
2011,South Asia,4
2011,South Asia,16
2011,South Asia,0
2011,South Asia,0
2011,South Asia,6
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,2
2011,South Asia,4
2011,South Asia,1
2011,South Asia,0
2011,South Asia,1
2011,South Asia,2
2011,South Asia,1
2011,South Asia,6
2011,South Asia,3
2011,South Asia,5
2011,South Asia,8
2011,South Asia,0
2011,South Asia,0
2011,South Asia,
2011,South Asia,0
2011,South Asia,7
2011,South Asia,0
2011,South Asia,5
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,2
2011,South Asia,0
2011,South Asia,2
2011,South Asia,0
2011,South Asia,
2011,South Asia,0
2011,South Asia,0
2011,South Asia,
2011,South Asia,1
2011,South Asia,0
2011,South Asia,
2011,South Asia,0
2011,South Asia,0
2011,South Asia,2
2011,South Asia,0
2011,South Asia,0
2011,South Asia,4
2011,South Asia,0
2011,South Asia,0
2011,South Asia,2
2011,South Asia,1
2011,South Asia,0
2011,South Asia,
2011,South Asia,3
2011,South Asia,1
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,7
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,1
2011,South Asia,
2011,South Asia,1
2011,South Asia,1
2011,South Asia,0
2011,South Asia,2
2011,South Asia,0
2011,South Asia,0
2011,South Asia,2
2011,South Asia,3
2011,South Asia,0
2011,South Asia,0
2011,South Asia,8
2011,South Asia,0
2011,South Asia,0
2011,South Asia,4
2011,South Asia,0
2011,South Asia,17
2011,South Asia,0
2011,South Asia,1
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,1
2011,South Asia,0
2011,South Asia,1
2011,South Asia,0
2011,South Asia,3
2011,South Asia,2
2011,South Asia,
2011,South Asia,0
2011,South Asia,1
2011,South Asia,1
2011,South Asia,1
2011,South Asia,0
2011,South Asia,1
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,1
2011,South Asia,0
2011,South Asia,0
2011,South Asia,6
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,3
2011,South Asia,0
2011,South Asia,2
